survey_type,province,city,county,gender,nationality,religion,edu,edu_status,edu_yr,income,political,floor_area,property_0,property_1,property_2,property_3,property_4,property_5,property_6,property_7,property_8,height_cm,weight_jin,health,health_problem,depression,hukou,hukou_loc,media_1,media_2,media_3,media_4,media_5,media_6,leisure_1,leisure_2,leisure_3,leisure_4,leisure_5,leisure_6,leisure_7,leisure_8,leisure_9,leisure_11,leisure_12,socialize,relax,learn,social_neighbor,social_friend,socia_outing,equity,class,class_10_before,class_10_after,class_14,work_yr,work_type,insur_1,insur_2,family_income,family_m,family_status,house,car,invest_1,invest_2,invest_3,invest_4,invest_5,invest_8,daughter,marital,marital_1st,s_birth,marital_now,s_edu,s_political,s_hukou,s_income,s_work_exper,s_work_status,s_work_type,f_birth,f_edu,f_work_14,m_birth,m_edu,m_political,m_work_14,status_peer,status_3_before,view,inc_ability,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,trust_7,trust_8,trust_9,trust_10,trust_12,trust_13,neighbor_familiarity,public_service_1,public_service_2,public_service_3,public_service_4,public_service_5,public_service_6,public_service_7,public_service_8,public_service_9,quarter,hour,month,hour_cut,birth_s,income_cut,happiness
1,21,64,100,2,1,1,4,4.0,2005.0,0,1,120.0,0,0,1,0,0,0,0,0,0,170,110,4,4,4,1,1.0,2,2,2,5,2,2,1,4,3,4,5,4,3,4,2,3,3,4,4,2,2.0,3.0,1,1,5,1,5,1,0.0,0.0,2,2,40000.0,3,2,1,2,1,0,0,0,0,0,0,3,2012.0,1988.0,2012.0,4.0,1.0,1.0,40000.0,1.0,3.0,1.0,1967,3,2,1967,3,1,15,3,1,4,-8,2,2,2,2,2,2,2,2,2,2,2,2,3,20,20,20,0,20.0,0,20,20,20,3,19,7,5,6,1,4
1,13,35,65,1,8,1,4,4.0,-2.0,5000,1,170.0,0,1,0,0,0,0,0,0,0,168,120,5,4,4,1,1.0,3,2,1,5,1,1,1,5,2,4,5,5,3,5,5,5,5,4,3,1,1.0,2.0,1,5,5,5,6,5,0.0,0.0,1,1,20000.0,4,3,1,2,1,0,0,0,0,0,0,3,-2.0,1953.0,-2.0,3.0,1.0,1.0,0.0,4.0,0.0,0.0,-2,1,2,-2,1,1,2,2,1,4,2,2,2,2,2,2,2,2,2,2,2,2,1,3,80,80,80,80,87.0,86,84,92,87,3,18,9,5,3,2,5
1,1,1,3,1,1,1,4,4.0,1976.0,8000,1,35.0,0,1,0,0,0,0,0,0,0,191,160,2,1,1,2,1.0,4,2,3,4,1,1,2,5,4,2,5,4,5,5,4,5,5,2,4,1,7.0,7.0,1,3,1,3,2,2,0.0,0.0,1,2,8000.0,1,1,1,2,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1937,4,4,1940,6,1,1,3,3,4,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,3,80,80,70,80,80.0,80,80,80,80,3,16,9,4,3,2,3
1,5,8,23,1,3,1,7,4.0,2013.0,36000,1,54.0,0,0,0,0,1,0,0,0,0,173,120,4,3,3,2,2.0,2,2,2,2,4,1,5,3,5,5,5,3,2,2,3,4,1,2,3,3,3.0,4.0,2,3,4,4,3,4,2.0,1.0,2,2,36000.0,1,3,1,2,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1967,7,1,1970,-8,1,9,2,2,3,2,4,4,3,3,3,4,4,4,4,3,3,3,4,60,80,50,60,70.0,80,70,70,70,3,11,7,2,7,4,3
2,3,6,13,2,1,1,4,2.0,1977.0,6000,1,100.0,0,1,1,0,0,0,0,0,0,160,128,4,4,2,1,1.0,1,1,1,5,1,1,1,5,4,5,4,4,5,5,1,4,5,3,3,1,3.0,3.0,1,2,3,2,3,1,0.0,0.0,1,-8,6000.0,3,2,1,2,1,0,0,0,0,0,2,3,1982.0,1958.0,1982.0,4.0,4.0,1.0,4000.0,2.0,0.0,0.0,1923,3,3,1930,1,1,2,3,2,4,3,3,3,3,3,3,2,2,3,2,2,2,1,4,75,57,56,60,65.0,65,71,70,60,3,17,9,4,4,2,4
2,17,49,82,1,1,1,4,2.0,1963.0,4000,1,120.0,0,0,0,1,0,0,0,0,0,170,170,2,-8,5,1,1.0,1,3,4,3,1,1,1,5,1,1,5,4,1,5,1,5,5,4,4,4,3.0,1.0,1,2,1,1,1,1,0.0,0.0,1,1,8000.0,2,3,0,2,1,0,0,0,0,0,1,3,1967.0,1945.0,1967.0,3.0,1.0,1.0,4000.0,4.0,0.0,0.0,-2,2,2,-2,1,1,2,2,2,4,-8,5,5,5,5,5,5,3,5,5,5,5,3,4,50,60,-2,-2,-2.0,-2,60,70,70,3,10,7,2,2,2,4
2,9,21,43,2,1,1,3,3.0,-2.0,20000,1,80.0,0,0,1,0,0,0,0,0,0,165,120,4,5,4,1,1.0,1,1,1,2,1,1,2,5,5,5,5,3,2,5,5,5,5,2,3,1,1.0,6.0,1,4,5,5,7,1,0.0,0.0,1,1,30000.0,2,2,2,2,1,0,0,0,0,0,1,3,1986.0,1965.0,1986.0,4.0,1.0,1.0,10000.0,2.0,0.0,0.0,1928,2,2,1930,1,1,2,3,1,4,2,5,5,4,4,5,3,3,4,4,-8,-8,3,5,80,80,70,80,80.0,60,60,80,60,3,14,7,4,4,3,4
2,22,65,104,1,1,1,4,2.0,-1.0,0,1,120.0,0,1,0,0,0,0,0,0,0,152,110,3,3,4,1,1.0,1,1,4,5,1,1,1,5,5,5,5,4,4,5,5,5,5,5,4,2,1.0,1.0,2,4,7,5,7,4,0.0,0.0,1,1,-2.0,3,3,1,2,1,0,0,0,0,0,1,3,1976.0,1952.0,1976.0,3.0,1.0,1.0,0.0,4.0,0.0,0.0,1911,3,2,1920,1,1,2,2,1,5,-8,4,4,4,4,4,3,3,3,3,3,3,1,5,90,80,80,80,70.0,80,60,90,80,3,10,7,2,2,1,4
1,12,33,62,2,1,0,3,2.0,-2.0,36000,1,40.0,0,0,0,0,0,0,0,0,1,152,95,3,3,4,1,1.0,1,1,1,2,1,1,2,5,5,5,5,4,5,5,5,5,5,3,1,1,2.0,2.0,1,2,1,1,-8,1,0.0,0.0,1,2,36000.0,5,2,0,2,1,0,0,0,0,0,1,5,1984.0,1955.0,1984.0,3.0,1.0,1.0,-2.0,1.0,3.0,1.0,-2,1,2,-2,1,1,2,3,2,-8,3,-8,-8,-8,-8,4,-8,-8,-8,-8,-8,-8,-8,3,80,85,65,80,80.0,70,70,85,80,3,10,8,2,4,4,2
2,5,10,26,1,1,1,3,4.0,-2.0,20000,1,60.0,0,0,0,0,0,0,0,1,0,170,150,2,3,4,1,1.0,1,1,1,5,1,2,1,5,4,4,5,3,3,5,3,5,5,2,2,1,3.0,3.0,2,4,4,3,5,2,0.0,0.0,1,1,60000.0,2,2,1,2,1,0,0,0,0,0,1,3,1987.0,1965.0,1987.0,1.0,1.0,1.0,20000.0,3.0,0.0,0.0,1943,1,2,1945,3,1,2,2,2,3,2,4,4,3,3,4,3,3,4,3,3,3,1,4,90,90,60,80,80.0,80,70,70,70,3,9,7,2,4,3,4
2,10,28,51,2,1,1,4,4.0,1986.0,20000,1,70.0,0,0,1,0,0,0,0,0,0,165,130,4,4,4,1,1.0,2,1,1,4,1,1,1,4,4,4,5,4,4,4,4,4,5,3,4,2,3.0,3.0,1,3,3,2,3,1,0.0,0.0,1,2,80000.0,3,3,1,1,1,0,0,0,0,0,2,3,1990.0,1968.0,1990.0,6.0,1.0,1.0,50000.0,1.0,2.0,1.0,1949,3,2,1949,1,1,2,2,1,3,3,3,4,4,4,4,4,3,4,3,3,2,2,5,70,80,60,70,60.0,70,50,60,80,3,15,7,4,4,3,4
2,29,82,124,1,1,1,6,4.0,1980.0,50000,1,132.0,0,1,0,0,0,0,0,0,0,178,150,4,3,4,1,1.0,2,3,2,5,1,1,1,5,3,3,4,3,3,2,4,5,5,2,4,4,3.0,3.0,1,4,4,1,6,1,0.0,0.0,1,1,100000.0,2,3,1,2,1,0,0,0,0,0,2,3,1983.0,1965.0,1983.0,4.0,1.0,1.0,50000.0,3.0,0.0,0.0,1927,3,2,1927,1,1,2,2,1,4,2,3,3,3,3,4,-8,4,5,3,3,-8,3,4,80,70,50,80,50.0,50,50,50,70,3,11,7,2,4,5,4
1,22,66,106,2,1,1,7,4.0,1996.0,30000,1,400.0,0,1,1,0,0,0,0,0,0,160,110,4,4,4,1,2.0,2,2,2,4,5,3,1,5,2,4,4,4,3,4,4,5,1,2,3,3,3.0,4.0,5,4,5,5,7,3,18.0,1.0,1,1,100000.0,4,3,2,2,1,0,0,0,0,0,0,3,1999.0,1972.0,1999.0,10.0,1.0,1.0,100000.0,1.0,3.0,1.0,1943,4,1,1945,1,4,2,2,2,3,3,4,3,2,2,5,4,2,4,3,3,3,1,4,60,60,40,40,40.0,50,60,40,60,3,14,7,4,5,4,4
2,18,53,87,2,1,1,3,4.0,-2.0,-1,1,140.0,0,0,1,0,0,0,0,0,0,165,120,2,2,2,1,1.0,1,1,1,2,1,1,2,5,4,5,5,4,5,5,5,2,5,5,4,1,5.0,6.0,1,1,4,2,5,1,0.0,0.0,1,1,35000.0,2,2,1,2,1,0,0,0,0,0,1,3,1997.0,1974.0,1997.0,3.0,1.0,1.0,30000.0,1.0,3.0,-8.0,-2,4,2,-2,1,1,2,3,1,2,-8,4,4,3,3,5,-8,2,-8,1,2,-8,1,5,80,80,80,80,80.0,80,80,80,80,3,10,7,2,5,0,3
1,2,4,11,2,1,1,1,5.0,-2.0,3000,1,100.0,0,0,1,0,0,0,0,0,0,167,140,4,4,4,2,2.0,1,1,1,3,1,1,2,5,3,5,5,3,3,4,2,2,5,2,2,2,5.0,5.0,1,2,5,5,7,3,0.0,0.0,2,2,30000.0,2,3,1,2,1,0,0,0,0,0,0,3,1982.0,1954.0,1982.0,7.0,4.0,2.0,-3.0,5.0,0.0,0.0,-2,1,2,-2,1,1,2,3,2,4,-8,2,2,2,2,3,3,2,2,2,2,2,2,3,70,60,50,60,60.0,60,60,60,60,3,11,8,2,4,2,2
2,13,35,65,2,8,1,3,4.0,-2.0,3000,1,210.0,0,1,0,0,0,0,0,0,0,162,120,4,4,3,1,1.0,2,2,2,5,1,1,1,5,3,4,5,4,3,3,5,5,5,5,5,2,1.0,3.0,3,4,6,4,7,-8,0.0,0.0,1,-8,5000.0,3,2,1,2,1,0,0,0,0,0,1,3,1991.0,1965.0,1991.0,4.0,1.0,1.0,3000.0,2.0,0.0,0.0,1929,2,2,-2,-8,1,2,3,2,3,3,5,5,5,5,5,5,4,4,4,3,3,1,5,70,80,80,80,60.0,60,60,70,60,3,12,9,3,4,2,4
1,27,78,118,1,1,1,13,1.0,2013.0,12000,4,65.0,0,0,0,0,0,0,0,0,1,180,136,5,4,3,2,1.0,2,1,2,2,5,1,4,3,2,3,4,4,2,5,3,5,1,4,3,4,7.0,2.0,2,4,3,5,5,5,2.0,1.0,1,2,12000.0,1,3,0,2,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1964,6,9,1964,6,1,15,3,1,4,3,4,4,4,4,5,5,4,5,5,5,5,4,1,80,80,80,80,80.0,80,80,80,80,3,19,8,5,6,3,4
2,2,2,9,1,8,1,3,4.0,-3.0,10000,1,150.0,0,1,0,0,0,0,0,0,0,172,120,4,4,4,1,1.0,1,1,4,5,1,1,1,5,3,4,5,4,4,4,4,5,5,3,2,1,5.0,6.0,2,2,4,4,6,5,0.0,0.0,1,1,15000.0,3,3,1,2,1,0,0,0,0,0,0,3,1996.0,1972.0,1996.0,3.0,1.0,1.0,5000.0,4.0,0.0,0.0,1934,4,4,1936,3,1,2,3,1,3,3,4,4,4,4,4,4,4,4,4,3,3,1,4,80,80,50,50,50.0,50,50,50,40,3,9,7,2,5,2,4
2,28,81,122,2,1,1,1,5.0,-2.0,30000,1,90.0,0,0,1,0,0,0,0,0,0,160,110,4,4,5,1,1.0,1,1,2,3,1,1,1,5,3,3,5,3,2,2,2,4,4,4,2,1,2.0,2.0,2,4,4,3,5,4,0.0,0.0,1,2,30000.0,3,2,1,2,1,0,0,0,0,0,1,3,2001.0,1968.0,2001.0,3.0,1.0,1.0,15000.0,3.0,0.0,0.0,1944,1,2,-2,1,1,2,3,2,3,3,4,4,3,4,4,3,4,4,5,4,4,5,4,85,84,86,82,86.0,84,85,89,83,3,14,8,4,4,4,4
1,22,66,105,2,1,1,4,4.0,1977.0,24000,1,300.0,0,1,0,0,0,0,0,0,0,165,150,5,4,5,2,1.0,1,1,1,4,1,1,1,5,2,5,5,4,4,3,4,5,5,4,4,2,1.0,5.0,1,4,5,5,-8,6,0.0,0.0,1,1,24000.0,1,3,2,1,1,0,0,0,0,0,1,3,1982.0,1956.0,1982.0,6.0,4.0,2.0,-2.0,1.0,2.0,2.0,-2,-8,2,1916,-8,1,2,2,2,4,2,4,4,4,4,4,-8,3,3,3,-8,-8,2,3,80,80,90,70,80.0,80,70,70,80,3,17,7,4,4,6,4
1,3,6,13,2,2,1,10,4.0,1987.0,50000,1,117.0,0,1,1,0,0,0,0,0,0,154,151,1,2,1,2,1.0,2,2,2,3,3,1,2,5,2,1,4,3,4,2,1,5,3,3,3,4,7.0,7.0,2,2,5,3,5,3,28.0,1.0,1,1,80000.0,4,2,1,1,1,0,0,0,0,0,1,3,1992.0,1966.0,1992.0,10.0,1.0,2.0,30000.0,1.0,3.0,1.0,1923,1,2,1937,1,1,2,2,2,4,3,3,1,4,3,3,2,1,5,3,3,1,1,3,50,50,50,20,10.0,10,50,50,80,3,12,9,3,4,5,4
2,2,5,12,1,8,1,3,2.0,-2.0,-2,1,100.0,0,1,0,0,0,0,0,0,0,156,116,3,5,3,1,1.0,1,1,1,3,1,1,2,5,4,5,5,4,4,4,4,5,5,2,4,1,5.0,5.0,1,2,4,4,4,4,0.0,0.0,1,1,-3.0,4,2,1,2,1,0,0,0,0,0,1,3,1975.0,1955.0,1955.0,3.0,1.0,1.0,0.0,4.0,0.0,0.0,-2,1,2,-2,1,1,2,3,2,3,2,4,3,3,3,4,3,2,3,3,-8,-8,1,4,70,70,80,70,60.0,60,60,60,80,3,9,8,2,3,0,3
1,16,46,77,1,1,1,3,2.0,-2.0,10000,1,160.0,0,1,0,1,0,0,0,0,0,165,100,3,3,4,1,1.0,2,1,3,4,1,1,2,5,5,2,3,3,3,5,3,5,5,3,3,3,1.0,2.0,1,4,6,4,8,4,0.0,0.0,1,1,40000.0,4,3,1,2,1,0,0,0,0,0,0,3,1965.0,1942.0,1965.0,1.0,1.0,1.0,5000.0,4.0,0.0,0.0,1911,1,1,1915,1,1,1,2,1,4,3,4,3,3,3,3,3,3,4,4,3,3,3,4,80,80,90,60,60.0,60,70,70,60,3,10,7,2,2,2,4
1,1,1,8,2,1,1,5,4.0,1993.0,86000,2,50.0,0,0,0,0,0,0,0,1,0,165,115,4,4,4,2,1.0,2,2,2,4,4,4,1,3,3,1,-8,5,4,3,3,5,1,2,2,4,5.0,5.0,4,2,5,5,8,5,18.0,-8.0,1,1,80000.0,-3,3,1,2,1,0,0,0,0,0,0,6,1989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1952,7,11,1954,7,1,11,3,2,3,-8,4,4,2,-8,5,4,-8,4,2,2,2,2,3,60,60,60,60,60.0,60,60,60,60,3,13,8,3,5,5,4
1,7,18,34,2,1,1,11,4.0,2011.0,30000,1,45.0,0,0,0,0,1,0,0,0,0,175,120,4,5,5,2,2.0,3,3,3,4,5,1,1,4,2,3,1,3,2,2,3,5,3,3,4,2,2.0,2.0,1,4,6,5,7,4,0.0,0.0,1,1,70000.0,2,3,2,2,1,0,0,0,0,0,0,3,2013.0,1990.0,2013.0,12.0,1.0,2.0,40000.0,1.0,3.0,1.0,1962,4,11,1962,4,1,15,2,1,4,2,4,4,4,4,4,4,2,3,2,2,2,1,3,80,80,70,75,70.0,80,80,75,80,3,19,8,5,6,4,4
1,12,33,62,2,1,0,3,4.0,2005.0,-1,1,94.0,0,0,0,0,0,1,0,0,0,159,95,4,4,3,1,1.0,1,1,1,3,1,1,2,5,4,3,5,4,4,2,5,5,5,2,3,1,5.0,6.0,1,2,7,4,9,4,0.0,0.0,1,2,-3.0,6,3,1,2,1,0,0,0,0,0,0,3,2011.0,1989.0,2011.0,3.0,1.0,1.0,-2.0,1.0,3.0,1.0,-2,3,9,-2,3,1,5,2,1,3,-8,5,3,3,3,3,3,3,3,3,-8,3,1,3,50,60,60,40,50.0,30,50,30,98,3,10,8,2,6,0,3
2,16,47,79,1,1,1,4,2.0,1978.0,35000,1,110.0,0,1,1,0,0,0,0,0,0,170,138,3,5,4,1,1.0,1,1,1,5,1,1,1,5,5,5,5,5,5,2,5,5,5,4,1,1,3.0,5.0,1,3,4,2,5,1,0.0,0.0,1,2,100000.0,3,2,1,2,1,0,0,0,0,0,0,3,1987.0,1962.0,1987.0,3.0,1.0,1.0,0.0,4.0,0.0,0.0,1934,1,2,1935,1,1,2,3,1,4,2,1,4,4,4,4,4,2,4,1,-8,-8,1,5,80,80,90,90,70.0,90,80,60,80,3,11,7,2,4,4,4
2,28,81,122,1,1,1,3,2.0,-2.0,10500,1,63.0,0,1,0,0,0,0,0,0,0,143,80,2,2,3,1,1.0,1,1,1,3,1,1,1,5,5,5,5,3,5,5,5,5,5,1,3,1,8.0,8.0,5,5,3,3,7,3,0.0,0.0,1,1,10500.0,3,2,1,2,1,0,0,0,0,0,1,3,1981.0,1960.0,1981.0,3.0,1.0,1.0,-1.0,4.0,0.0,0.0,-2,-8,-8,-2,-8,1,-8,2,3,3,2,5,4,5,4,5,-8,-8,-8,-8,-8,-8,1,5,80,80,90,85,85.0,85,85,70,80,3,16,8,4,3,3,4
1,4,7,21,2,1,1,6,4.0,1989.0,50000,1,10.0,0,0,0,0,0,0,0,0,1,161,126,4,5,4,4,3.0,2,2,1,5,5,4,1,3,3,4,5,3,3,4,5,2,1,2,5,2,2.0,4.0,2,3,2,1,3,1,5.0,1.0,1,1,55000.0,1,2,0,2,1,0,0,0,0,0,1,6,1993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1941,3,1,1942,1,1,12,3,2,4,2,4,4,4,4,5,4,3,4,3,4,5,2,3,90,100,50,80,80.0,100,90,100,100,3,20,9,5,4,5,4
2,31,88,133,2,1,1,6,4.0,1986.0,0,1,75.0,0,0,0,1,0,0,0,0,0,170,110,3,4,5,1,2.0,1,1,1,3,1,1,2,5,5,5,5,4,5,3,5,5,5,3,3,1,1.0,1.0,3,3,4,3,5,2,0.0,0.0,1,2,100000.0,4,3,1,1,1,0,0,0,0,0,0,7,1977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1933,1,2,1935,1,1,2,3,2,3,-8,4,2,-8,-8,5,-8,2,-8,-8,-8,-8,1,4,40,60,40,40,30.0,20,40,60,60,3,9,8,2,3,1,4
2,31,88,133,2,1,1,4,4.0,2002.0,39000,1,50.0,0,1,1,0,0,0,0,0,0,153,130,5,5,2,1,1.0,1,2,1,1,5,1,5,5,3,4,5,4,4,5,5,5,1,1,5,1,8.0,8.0,1,3,1,5,10,5,0.0,0.0,1,2,78000.0,3,1,0,2,1,0,0,0,0,0,0,3,2002.0,1982.0,2002.0,6.0,4.0,1.0,39000.0,3.0,0.0,0.0,-2,3,2,1948,6,1,2,3,2,4,2,3,3,2,2,5,-8,2,4,5,3,1,1,2,60,60,60,60,60.0,60,60,60,60,3,14,8,4,6,4,1
1,27,78,118,1,1,0,12,4.0,2000.0,20000,1,50.0,0,0,0,0,1,0,0,0,0,190,210,4,3,3,2,1.0,2,2,4,5,5,1,1,4,4,3,4,4,4,2,1,5,1,3,4,1,2.0,3.0,1,2,7,6,8,6,10.0,1.0,1,1,20000.0,3,2,0,2,1,0,0,0,0,0,0,3,1995.0,1980.0,1995.0,12.0,1.0,2.0,0.0,5.0,0.0,0.0,1953,3,1,1953,3,1,1,2,2,4,3,4,4,-8,-8,4,4,3,4,3,-8,4,3,5,50,50,50,50,50.0,50,50,60,60,3,17,8,4,5,3,4
2,31,89,134,2,1,1,1,5.0,-2.0,2280,1,50.0,0,0,1,0,0,0,0,0,0,160,120,4,3,2,1,1.0,1,1,1,4,1,1,2,5,5,5,5,4,4,5,5,4,5,1,5,1,8.0,8.0,1,4,1,1,2,1,0.0,0.0,2,2,4560.0,2,1,1,2,1,0,0,0,0,0,2,3,1979.0,1955.0,1979.0,3.0,1.0,1.0,2280.0,4.0,0.0,0.0,-2,1,2,1930,1,1,2,3,2,4,3,5,2,4,4,5,-8,2,-8,2,-8,-8,1,4,100,80,70,70,70.0,50,30,-2,-2,3,17,8,4,3,2,4
1,10,27,49,2,1,1,12,4.0,2012.0,60000,1,100.0,0,0,0,0,0,0,0,0,1,165,100,5,5,4,2,2.0,2,3,2,3,5,3,2,3,3,2,4,4,2,1,2,5,1,3,2,2,7.0,2.0,2,4,5,5,6,5,4.0,-8.0,1,1,60000.0,1,3,1,1,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966,4,9,1968,4,1,15,2,2,4,2,4,3,3,3,5,-8,3,4,3,3,4,3,1,70,60,62,65,60.0,65,60,60,75,3,11,7,2,6,5,4
2,8,19,41,1,4,0,1,5.0,-2.0,1000,1,333.0,0,0,0,1,0,0,1,0,0,173,144,4,5,5,1,1.0,1,1,1,2,1,1,3,5,4,5,5,4,4,5,5,5,5,1,4,5,8.0,8.0,4,5,8,5,10,2,0.0,0.0,2,1,40000.0,7,3,1,2,1,0,0,0,0,0,5,7,1967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,2,-2,1,1,2,2,1,4,2,3,4,4,5,5,5,5,-8,-8,-8,3,1,4,100,100,80,100,60.0,100,90,50,90,3,9,8,2,1,1,5
2,15,41,72,1,1,1,4,4.0,-2.0,33600,1,279.0,0,0,0,0,0,0,0,1,0,174,80,3,3,3,4,1.0,1,1,1,4,1,1,2,5,5,5,5,4,5,5,5,5,5,1,4,1,8.0,8.0,1,3,7,4,8,8,0.0,0.0,1,1,60000.0,6,3,2,2,1,0,0,0,0,0,2,3,1945.0,1924.0,1946.0,1.0,1.0,4.0,-1.0,3.0,0.0,0.0,-2,1,2,-2,1,1,2,2,1,3,2,4,4,4,4,4,4,4,4,3,3,3,2,4,-2,-2,-2,-2,-2.0,-2,-2,-2,-2,3,10,7,2,0,4,4
1,12,32,57,1,1,1,4,4.0,1973.0,20000,1,110.0,0,1,0,0,0,0,0,0,0,168,135,4,3,3,5,1.0,4,2,2,4,1,1,1,5,4,1,5,4,4,3,1,4,5,3,3,2,3.0,5.0,1,2,3,2,5,1,0.0,0.0,1,1,80000.0,5,3,1,2,1,0,0,0,0,0,0,3,1979.0,1961.0,1979.0,4.0,1.0,5.0,20000.0,5.0,0.0,0.0,1938,3,1,1940,1,1,8,2,2,4,3,3,3,2,2,4,4,2,3,2,2,2,2,4,50,50,50,40,50.0,50,40,50,50,3,15,8,4,3,3,3
2,6,15,31,1,1,1,4,2.0,1982.0,20000,1,200.0,0,1,0,0,0,0,0,0,0,160,140,3,3,3,1,1.0,2,1,2,3,1,1,2,5,5,3,5,4,4,5,5,5,5,2,2,2,3.0,3.0,2,2,5,4,5,4,0.0,0.0,1,2,40000.0,3,3,1,2,1,0,0,0,0,0,1,3,1990.0,1968.0,1990.0,3.0,1.0,1.0,10000.0,3.0,0.0,0.0,1943,3,2,1945,1,1,2,2,1,4,3,4,4,4,4,4,4,2,4,4,4,4,2,4,60,60,60,60,60.0,60,60,60,60,3,8,8,2,4,3,3
2,21,64,100,2,1,1,3,4.0,-2.0,0,1,180.0,0,1,1,0,0,0,0,0,0,140,120,2,2,1,1,1.0,1,1,1,4,1,1,2,5,3,5,5,4,4,5,5,5,5,4,4,1,1.0,5.0,1,3,4,2,-8,2,0.0,0.0,1,1,30000.0,3,2,1,2,1,0,0,0,0,0,0,3,1991.0,1965.0,1991.0,3.0,1.0,1.0,20000.0,1.0,5.0,1.0,-2,3,2,-2,3,1,2,3,2,5,-8,5,5,5,5,5,-8,4,4,4,-8,-8,3,5,90,90,100,-2,90.0,100,100,98,60,3,10,7,2,5,1,3
2,10,25,47,2,1,1,1,5.0,-2.0,0,1,100.0,0,0,0,1,0,0,0,0,0,150,110,4,4,5,1,1.0,1,1,1,3,1,1,1,5,5,5,5,3,5,5,5,5,5,3,1,1,2.0,7.0,1,4,5,4,6,2,0.0,0.0,2,2,-1.0,2,3,1,2,1,0,0,0,0,0,2,3,1952.0,1935.0,1952.0,1.0,1.0,1.0,-1.0,4.0,0.0,0.0,-2,1,16,-2,1,1,2,2,1,4,-8,4,4,4,3,4,-8,2,-8,3,4,2,2,5,80,70,100,100,70.0,80,80,70,70,3,9,7,2,1,1,5
1,6,16,32,2,1,1,3,4.0,-2.0,12000,1,70.0,0,0,0,0,0,0,0,0,1,160,120,3,4,4,2,1.0,2,2,2,4,3,2,1,4,3,5,3,4,1,5,5,-8,2,3,3,1,2.0,2.0,2,2,5,4,6,3,0.0,0.0,2,1,80000.0,1,2,1,2,1,0,0,0,0,0,0,7,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,2,-2,1,1,2,3,3,4,-8,4,4,-8,-8,4,4,4,3,3,3,-8,1,2,80,80,70,80,60.0,70,80,80,80,3,9,8,2,3,3,2
1,4,7,18,2,1,1,3,2.0,-2.0,36000,1,15.0,0,0,0,0,0,0,0,0,1,160,105,3,3,4,1,3.0,2,2,4,2,1,2,3,5,5,3,3,3,2,3,2,5,5,2,2,2,6.0,6.0,2,4,3,1,3,1,15.0,1.0,1,1,36000.0,1,2,1,2,1,0,0,0,0,0,0,3,1998.0,1970.0,1998.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,-2,1,2,-2,1,1,2,3,2,-8,3,2,2,5,2,4,2,2,2,2,2,2,2,4,90,80,80,80,70.0,80,70,80,80,4,15,10,4,5,4,4
2,13,36,66,2,8,1,6,4.0,1979.0,800,1,200.0,0,0,1,0,0,0,0,0,0,135,95,5,3,2,1,1.0,1,1,1,1,1,1,5,5,4,5,5,4,2,5,5,5,5,1,4,1,8.0,8.0,2,4,3,2,-8,1,0.0,0.0,1,1,800.0,3,1,1,2,1,0,0,0,0,0,1,3,1985.0,1962.0,1985.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,-2,3,2,1930,1,1,2,3,2,4,3,4,3,4,4,4,4,3,3,4,-8,-8,1,4,100,60,80,80,80.0,70,80,70,80,3,11,9,2,4,1,3
1,6,17,33,1,1,1,10,4.0,1968.0,36000,4,128.0,0,1,0,0,0,0,0,0,0,165,148,3,4,5,4,1.0,4,1,1,4,4,1,1,5,3,2,5,3,3,5,2,5,2,2,4,2,6.0,6.0,1,4,6,5,7,4,0.0,0.0,2,1,72000.0,2,4,1,2,1,0,0,0,0,0,1,3,1971.0,1949.0,1971.0,7.0,1.0,4.0,36000.0,5.0,0.0,0.0,-2,1,2,-2,1,1,2,2,1,4,2,5,4,-8,-8,5,4,4,5,4,-8,-8,2,5,90,90,90,90,90.0,90,90,90,90,3,16,8,4,2,4,4
