survey_type,province,city,county,gender,nationality,religion,edu,edu_status,edu_yr,income,political,floor_area,property_0,property_1,property_2,property_3,property_4,property_5,property_6,property_7,property_8,height_cm,weight_jin,health,health_problem,depression,hukou,hukou_loc,media_1,media_2,media_3,media_4,media_5,media_6,leisure_1,leisure_2,leisure_3,leisure_4,leisure_5,leisure_6,leisure_7,leisure_8,leisure_9,leisure_11,leisure_12,socialize,relax,learn,social_neighbor,social_friend,socia_outing,equity,class,class_10_before,class_10_after,class_14,work_yr,work_type,insur_1,insur_2,family_income,family_m,family_status,house,car,invest_1,invest_2,invest_3,invest_4,invest_5,invest_8,daughter,marital,marital_1st,s_birth,marital_now,s_edu,s_political,s_hukou,s_income,s_work_exper,s_work_status,s_work_type,f_birth,f_edu,f_work_14,m_birth,m_edu,m_political,m_work_14,status_peer,status_3_before,view,inc_ability,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,trust_7,trust_8,trust_9,trust_10,trust_12,trust_13,neighbor_familiarity,public_service_1,public_service_2,public_service_3,public_service_4,public_service_5,public_service_6,public_service_7,public_service_8,public_service_9,quarter,hour,month,hour_cut,birth_s,income_cut,happiness
1,4,7,20,1,1,1,12,4.0,2014.0,150000,2,20.0,0,0,0,0,0,0,0,0,1,174,116,4,4,5,2,3.0,1,3,1,2,5,5,3,3,3,2,4,5,3,1,3,4,1,4,4,4,2.0,3.0,5,4,7,7,9,8,1.0,1.0,1,2,960000.0,1,3,3,1,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1976,6,10,1977,4,1,12,2,1,2,2,3,3,-8,-8,4,3,3,4,3,3,3,3,3,70,80,0,90,70.0,50,65,100,90,4,19,10,5,6,5,4
2,10,28,51,2,1,1,12,4.0,2001.0,0,2,60.0,0,0,1,0,0,0,0,0,0,165,148,5,5,4,1,1.0,3,3,3,4,4,3,2,3,3,3,3,3,3,2,2,4,2,3,4,4,2.0,3.0,1,3,6,7,5,5,0.0,0.0,1,1,50000.0,4,3,1,1,1,0,0,0,0,0,2,3,2002.0,1979.0,2002.0,4.0,2.0,1.0,50000.0,5.0,0.0,0.0,1951,4,1,1953,3,1,2,2,1,4,2,4,4,4,3,5,4,4,4,4,4,4,4,4,80,80,80,90,90.0,90,90,90,90,3,15,7,4,5,1,4
1,19,57,92,1,1,1,5,4.0,2011.0,30000,1,120.0,0,0,0,0,0,0,0,0,1,172,100,5,4,4,4,1.0,1,2,1,2,5,4,1,4,4,4,4,4,3,1,5,5,1,2,4,2,6.0,4.0,1,4,4,3,6,3,3.0,1.0,1,1,90000.0,3,3,0,2,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1960,3,1,1966,4,1,5,2,1,2,2,3,3,2,2,4,3,2,3,2,3,3,1,1,80,80,88,85,80.0,85,78,85,80,3,18,7,5,7,4,4
2,16,46,77,1,1,1,3,2.0,-2.0,30000,1,123.0,0,1,0,0,0,0,0,0,0,180,190,2,2,2,1,1.0,2,2,1,3,2,3,3,5,4,5,5,4,4,4,3,5,5,2,3,1,4.0,5.0,1,4,2,1,3,1,0.0,0.0,1,2,40000.0,5,1,1,2,1,0,0,0,0,0,0,3,1990.0,1972.0,1990.0,1.0,1.0,1.0,10000.0,3.0,0.0,0.0,1950,1,2,1950,1,1,2,3,2,3,3,5,5,5,4,5,4,3,4,3,3,3,1,4,90,80,70,70,65.0,65,70,80,80,3,17,7,4,5,4,2
1,15,41,72,2,1,1,6,4.0,1993.0,12000,1,130.0,0,1,0,0,0,0,0,0,0,160,104,3,5,3,4,1.0,1,2,1,5,5,1,1,4,4,4,4,3,3,1,4,5,2,2,4,2,7.0,3.0,2,2,1,3,4,5,19.0,1.0,1,1,40000.0,2,3,1,2,1,0,0,0,0,0,0,3,1997.0,1969.0,1997.0,10.0,4.0,4.0,30000.0,1.0,3.0,1.0,1940,3,1,1945,3,1,15,3,2,3,4,4,4,4,2,4,2,1,2,2,4,4,1,4,30,70,60,60,70.0,80,70,70,70,3,19,7,5,5,3,2
2,31,86,129,1,1,0,4,4.0,1983.0,15000,1,70.0,0,1,1,0,0,0,0,0,0,170,140,2,4,5,1,1.0,1,1,2,4,4,1,1,5,5,5,5,2,4,2,1,4,1,3,5,1,6.0,6.0,2,4,2,1,3,1,23.0,1.0,1,1,30000.0,3,3,1,2,1,0,0,0,0,0,1,3,1989.0,1967.0,1989.0,4.0,1.0,1.0,15000.0,1.0,2.0,1.0,1936,3,2,1939,3,1,2,2,1,3,2,4,3,4,4,4,3,4,3,2,2,4,2,4,80,60,70,70,70.0,70,80,80,80,3,10,8,2,4,3,4
2,6,14,30,1,1,1,3,4.0,-2.0,70000,1,90.0,0,1,0,0,0,0,0,0,0,168,123,4,3,3,1,1.0,1,1,1,3,1,1,2,4,3,5,5,5,5,5,4,5,5,2,1,2,5.0,3.0,2,3,5,4,6,3,0.0,0.0,1,1,10000.0,6,3,1,2,1,0,0,0,0,0,1,3,1996.0,1976.0,1996.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,1928,1,2,1930,1,1,2,2,2,3,3,5,5,5,5,5,5,5,5,5,5,5,3,4,80,80,90,80,80.0,80,80,80,80,3,13,8,3,5,5,4
1,12,33,62,1,1,0,6,2.0,-2.0,-2,1,350.0,0,0,0,0,1,0,0,0,0,175,170,4,5,3,1,1.0,2,2,2,4,5,2,2,5,4,5,-8,3,3,1,3,5,1,2,4,1,3.0,3.0,1,1,5,1,7,1,8.0,1.0,1,2,-2.0,3,3,1,1,1,0,0,0,0,0,0,3,2009.0,1987.0,2009.0,3.0,1.0,1.0,-2.0,1.0,2.0,1.0,1962,3,1,1961,3,1,15,2,1,4,2,5,3,3,3,5,-8,3,5,3,-8,3,1,4,50,50,-2,60,-2.0,70,70,60,-2,3,10,8,2,6,0,4
2,16,46,78,1,1,1,12,4.0,1989.0,60000,4,210.0,0,1,1,0,0,0,0,0,0,172,67,4,3,3,4,2.0,4,4,3,3,4,1,2,4,3,1,2,2,2,2,1,5,1,3,3,4,2.0,2.0,3,4,6,4,6,4,10.0,1.0,1,1,100000.0,4,3,2,1,1,0,0,0,0,0,1,3,1990.0,1965.0,1990.0,4.0,1.0,5.0,40000.0,1.0,3.0,1.0,-2,1,16,1940,1,1,2,2,1,4,2,5,4,4,4,4,4,2,4,3,3,3,2,3,90,80,90,96,90.0,90,90,95,96,3,17,7,4,4,5,4
1,1,1,8,2,1,1,7,4.0,-2.0,36000,1,32.0,0,0,0,0,1,0,0,0,0,162,104,5,5,5,2,2.0,4,4,4,4,4,4,1,4,2,2,4,3,3,5,5,5,1,2,3,3,7.0,6.0,2,3,5,5,5,5,0.0,0.0,2,2,70000.0,3,2,1,2,1,0,0,0,0,0,0,3,2007.0,1979.0,2007.0,7.0,1.0,2.0,36000.0,1.0,3.0,1.0,-2,-8,-8,-2,-8,-8,-8,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,70,70,70,70,70.0,70,70,70,70,3,9,9,2,6,4,4
2,28,81,123,1,1,1,7,4.0,1991.0,5000,4,260.0,0,0,0,0,0,1,0,0,0,175,140,4,4,4,1,1.0,2,2,1,5,3,4,1,4,2,2,4,4,3,2,2,4,2,4,3,3,1.0,4.0,2,4,1,1,1,1,0.0,0.0,1,2,10000.0,4,4,1,2,1,0,0,0,0,0,1,3,1995.0,1975.0,1995.0,4.0,1.0,1.0,3000.0,3.0,0.0,0.0,1946,3,2,1946,3,1,2,2,1,4,2,4,3,4,4,4,3,3,4,4,3,3,2,4,80,80,80,80,60.0,80,80,60,50,3,11,7,2,5,2,4
1,18,54,88,2,1,1,4,4.0,2004.0,0,1,90.0,0,0,1,0,0,0,0,0,0,162,120,3,5,5,1,1.0,1,1,1,4,2,1,1,5,3,5,5,5,5,5,5,5,2,3,3,1,1.0,5.0,1,3,2,1,2,1,0.0,0.0,1,1,40000.0,2,3,1,2,1,0,0,0,0,0,0,3,2011.0,1985.0,2011.0,6.0,1.0,1.0,40000.0,1.0,4.0,1.0,1960,1,2,1962,1,1,2,3,2,3,-8,5,1,4,3,5,3,3,4,1,3,3,1,3,60,60,60,70,60.0,70,50,70,70,3,18,7,5,6,1,3
2,29,84,127,1,1,1,3,2.0,-2.0,0,1,260.0,0,1,0,0,0,0,0,0,0,168,145,2,3,4,1,1.0,4,4,1,5,1,1,1,5,1,2,5,4,4,5,2,5,5,5,4,4,1.0,2.0,2,4,5,6,4,2,0.0,0.0,1,1,20000.0,6,2,1,2,1,0,0,0,0,0,2,3,1968.0,1949.0,1968.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,-2,1,2,-2,1,-8,2,2,2,5,2,5,4,4,4,5,4,4,4,3,4,5,2,5,80,60,80,70,50.0,70,70,80,80,3,11,7,2,2,1,4
1,27,80,120,1,1,1,4,4.0,2008.0,40000,1,67.0,0,0,0,0,1,0,0,0,0,168,146,5,4,4,1,3.0,1,1,1,3,4,1,2,4,4,5,4,4,4,2,5,5,1,1,3,1,8.0,8.0,1,2,4,3,4,3,-1.0,1.0,1,2,70000.0,2,2,1,2,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1969,4,1,1970,4,1,9,2,1,4,2,3,3,3,3,4,4,2,4,3,3,2,2,2,70,60,70,70,60.0,70,80,80,70,3,9,7,2,7,5,5
2,29,83,126,1,1,1,4,4.0,-2.0,20000,1,100.0,0,1,0,0,0,0,0,0,0,156,110,5,5,4,1,1.0,1,1,1,4,2,4,1,5,3,4,5,4,4,5,5,5,3,2,4,1,5.0,3.0,1,3,5,4,5,4,20.0,2.0,1,1,20000.0,5,3,1,2,1,0,0,0,0,0,0,3,1990.0,1969.0,1990.0,4.0,1.0,1.0,0.0,6.0,0.0,0.0,-2,1,2,-2,1,1,2,2,1,4,2,4,4,3,3,4,3,3,4,5,4,3,1,5,80,90,90,80,80.0,90,80,80,90,3,10,7,2,4,3,4
1,12,32,61,2,1,1,1,5.0,-2.0,0,1,50.0,0,0,0,0,0,0,0,0,1,165,130,4,5,5,1,3.0,1,1,4,5,4,3,1,5,1,5,5,5,2,5,5,5,1,4,4,1,7.0,2.0,6,2,5,6,4,2,0.0,0.0,1,1,-2.0,2,2,0,2,1,0,0,0,0,0,0,7,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,2,-2,1,1,2,2,3,4,-8,2,2,2,2,2,3,2,2,2,-8,-8,2,2,80,50,50,60,50.0,50,50,60,70,3,16,8,4,4,1,3
1,12,34,64,2,1,1,7,4.0,1996.0,0,1,130.0,0,0,0,0,0,0,0,0,1,155,115,5,5,5,2,1.0,5,5,2,2,4,1,2,4,3,1,4,4,4,4,1,5,1,2,3,3,1.0,1.0,6,4,7,5,8,3,0.0,0.0,1,1,-3.0,4,4,2,2,0,1,0,0,0,0,1,3,2002.0,1973.0,2002.0,12.0,1.0,2.0,-3.0,1.0,3.0,1.0,1954,3,1,1954,3,1,2,2,1,4,-8,4,4,4,4,4,4,4,4,4,4,4,2,5,90,80,70,80,70.0,80,50,50,50,3,9,8,2,5,1,5
1,7,18,39,2,1,1,8,4.0,2012.0,40000,1,67.0,0,0,0,0,0,0,0,0,1,155,90,4,5,5,2,1.0,1,1,1,2,5,1,3,4,3,5,5,4,4,2,5,5,1,1,3,2,8.0,8.0,1,4,4,3,5,3,3.0,1.0,1,1,40000.0,1,3,1,2,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970,3,1,1970,3,1,15,2,2,4,2,2,2,-8,-8,4,4,2,4,2,-8,-8,1,1,80,70,80,80,80.0,80,80,80,80,3,7,8,1,6,5,4
1,4,7,20,2,1,1,4,4.0,1979.0,40000,1,400.0,0,0,0,0,1,0,0,0,0,158,150,3,5,4,5,3.0,2,3,4,4,1,1,1,5,3,1,5,4,5,2,1,5,5,4,3,2,1.0,5.0,1,5,5,3,8,1,0.0,0.0,-1,1,70000.0,5,3,1,1,1,0,0,0,0,0,0,6,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1925,3,-8,1925,3,1,-8,2,1,3,2,5,5,4,4,5,5,4,5,5,5,5,3,5,100,100,-2,99,99.0,100,100,100,100,4,17,10,4,4,5,5
2,24,72,112,2,1,0,1,5.0,-2.0,0,1,100.0,0,0,0,1,0,0,0,0,0,155,110,2,3,2,1,1.0,1,1,1,3,1,1,1,5,5,5,2,3,3,5,5,5,5,4,2,1,2.0,3.0,6,2,3,1,5,1,0.0,0.0,1,1,36000.0,1,3,1,1,1,0,0,0,0,0,0,3,1958.0,1940.0,1958.0,1.0,1.0,1.0,-1.0,4.0,0.0,0.0,1917,1,2,1927,1,1,2,3,1,3,2,3,3,2,2,4,3,2,3,2,2,3,1,4,60,60,60,60,60.0,60,60,60,60,3,19,8,5,1,1,4
1,6,16,32,1,1,1,4,4.0,1987.0,-3,1,70.0,0,0,0,0,1,0,0,0,0,162,140,3,4,4,5,1.0,2,2,2,4,3,2,2,5,3,4,5,4,3,5,5,5,3,3,2,1,4.0,4.0,1,2,7,5,7,5,15.0,1.0,1,1,-3.0,5,3,1,1,1,0,0,0,0,0,0,4,1996.0,1986.0,-3.0,4.0,1.0,5.0,-3.0,1.0,6.0,1.0,1946,4,8,1949,3,1,15,2,1,3,2,4,3,3,3,4,4,3,3,3,-8,-8,2,3,70,70,70,70,70.0,70,70,70,70,3,15,8,4,5,0,4
2,8,19,41,2,4,0,1,5.0,-2.0,-1,1,78.0,0,0,0,0,0,0,0,1,0,160,120,2,2,2,1,2.0,1,1,1,4,1,1,1,5,4,5,5,4,5,5,1,5,5,1,4,1,8.0,8.0,1,4,4,2,6,1,0.0,0.0,1,1,5000.0,3,1,0,2,1,0,0,0,0,0,3,3,1968.0,1948.0,1968.0,10.0,4.0,1.0,-1.0,5.0,0.0,0.0,1915,1,16,1915,1,1,2,3,1,4,2,4,5,4,3,5,3,3,4,4,3,3,2,5,70,80,20,50,40.0,40,70,70,90,3,12,8,3,3,0,5
1,27,80,120,2,1,1,4,4.0,1984.0,10000,1,40.0,0,0,0,0,0,0,0,0,1,160,90,4,5,4,1,3.0,1,1,3,3,5,1,2,5,3,5,5,4,4,1,5,5,1,2,4,1,7.0,3.0,1,2,3,3,4,1,23.0,2.0,1,2,10000.0,3,2,0,2,1,0,0,0,0,0,0,3,1994.0,1969.0,1994.0,4.0,1.0,1.0,0.0,5.0,0.0,0.0,1926,3,2,1931,3,1,2,3,2,4,2,3,3,3,3,4,3,3,3,3,-8,-8,3,2,90,80,80,80,70.0,80,80,80,90,3,17,7,4,4,2,4
2,18,52,85,1,1,1,3,4.0,1958.0,15000,1,80.0,0,0,0,1,0,0,0,0,0,175,170,4,4,4,1,1.0,1,1,2,5,1,1,1,5,3,5,5,4,4,5,5,5,5,2,3,1,1.0,1.0,2,4,5,4,6,4,0.0,0.0,1,1,20000.0,3,3,1,2,1,0,0,0,0,0,0,3,1966.0,1947.0,1966.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,1916,1,2,1918,1,1,2,2,1,4,2,4,4,4,3,4,3,3,4,4,-8,-8,1,4,80,84,82,88,85.0,80,85,80,80,3,15,7,4,2,3,4
1,1,1,1,2,1,1,11,4.0,-3.0,60000,1,45.0,0,0,0,0,0,0,0,0,1,162,125,4,4,3,5,2.0,4,4,4,4,5,3,1,4,3,1,3,4,3,2,3,4,1,3,4,4,3.0,3.0,5,3,-8,-8,-8,-8,25.0,1.0,1,1,60000.0,1,3,1,2,1,0,0,0,0,0,0,3,-3.0,1965.0,1997.0,11.0,1.0,2.0,80000.0,1.0,6.0,1.0,1940,3,-8,1944,3,1,-8,2,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,80,80,70,80,80.0,75,70,70,70,3,9,9,2,4,5,4
2,6,17,33,1,1,1,3,2.0,-2.0,1500,1,150.0,0,1,0,0,0,0,0,0,0,158,94,3,3,5,1,1.0,1,1,1,3,1,1,2,5,2,5,5,2,2,5,5,5,5,3,4,1,2.0,2.0,2,4,5,5,5,3,0.0,0.0,1,1,-2.0,3,3,1,2,1,0,0,0,0,0,1,6,1985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1925,1,2,1933,1,1,2,2,2,4,-8,5,5,5,5,5,-8,4,-8,4,5,4,3,5,90,90,-2,90,90.0,90,90,80,70,3,9,8,2,3,2,4
1,4,7,14,2,1,1,6,4.0,1980.0,36000,1,67.0,0,0,0,0,1,0,0,0,0,160,115,4,4,5,5,1.0,2,2,4,5,1,1,1,5,4,5,4,4,1,1,1,4,5,2,4,1,7.0,1.0,1,2,1,1,1,1,0.0,0.0,1,1,36000.0,1,2,1,2,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1927,3,1,1925,1,1,1,3,2,3,4,3,3,3,3,4,3,3,3,3,4,-8,3,5,60,60,60,60,60.0,60,60,60,60,4,15,10,4,4,4,3
2,8,19,41,2,4,0,1,5.0,-2.0,6000,1,200.0,0,1,1,0,0,0,0,0,0,157,110,5,5,5,1,1.0,1,1,1,1,1,1,5,5,3,5,5,4,4,5,3,5,5,2,3,1,3.0,3.0,1,2,3,1,3,1,0.0,0.0,1,1,30000.0,7,3,1,2,1,0,0,0,0,0,0,3,1979.0,1966.0,1979.0,3.0,1.0,1.0,6000.0,1.0,5.0,1.0,1948,3,2,1950,1,1,2,2,2,4,4,5,4,5,4,5,5,4,-8,5,5,5,4,5,100,80,70,80,70.0,100,100,80,100,3,9,8,2,5,2,5
1,21,64,102,1,1,1,4,2.0,-2.0,42000,2,180.0,0,0,0,1,0,0,0,0,0,175,135,4,5,5,2,3.0,2,5,1,5,1,1,1,5,2,3,5,4,4,5,1,5,5,1,5,1,8.0,8.0,1,2,4,3,4,3,0.0,0.0,1,1,100000.0,3,2,1,1,1,0,0,0,0,0,1,3,1975.0,1953.0,1975.0,3.0,1.0,1.0,7500.0,4.0,0.0,0.0,1932,1,5,1931,1,1,12,3,2,4,2,4,-8,-8,-8,5,3,2,2,2,4,-8,2,3,90,90,80,70,70.0,70,80,70,70,3,10,7,2,3,5,4
1,8,19,41,2,4,0,1,5.0,-2.0,0,1,80.0,0,0,0,0,0,0,0,0,1,165,94,2,1,1,2,2.0,1,1,1,5,1,1,2,5,2,5,5,5,5,5,5,5,5,1,3,1,8.0,8.0,1,1,1,2,2,1,0.0,0.0,2,2,0.0,2,1,0,2,1,0,0,0,0,0,0,6,1982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943,1,2,1955,1,1,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,2,4,50,50,50,50,50.0,50,45,50,50,3,14,8,4,4,1,1
1,6,17,33,2,1,1,4,4.0,1989.0,20000,1,80.0,0,0,0,0,0,0,0,0,1,155,94,4,4,4,4,2.0,1,1,1,3,3,1,3,5,4,5,5,5,3,5,5,5,3,2,4,2,7.0,6.0,-8,2,7,3,8,3,15.0,2.0,1,1,20000.0,3,3,0,2,1,0,0,0,0,0,0,3,1993.0,1968.0,1993.0,4.0,1.0,5.0,0.0,1.0,3.0,1.0,-2,1,2,-2,1,1,2,2,2,4,2,4,4,4,4,4,-8,2,3,3,4,-8,1,4,80,80,80,80,80.0,80,80,80,80,3,17,8,4,5,3,3
1,11,31,54,2,1,1,6,4.0,1989.0,0,1,110.0,0,0,1,0,0,0,0,0,0,163,130,5,5,4,4,1.0,1,1,2,4,3,2,1,4,3,4,5,4,4,2,2,4,3,3,4,2,5.0,5.0,2,3,5,4,6,3,0.0,0.0,1,1,100000.0,3,3,1,2,1,0,0,0,0,0,1,3,1989.0,1977.0,1989.0,5.0,1.0,2.0,50000.0,1.0,2.0,1.0,1944,4,2,1946,3,1,2,2,1,4,2,4,-8,-8,-8,5,4,3,4,3,3,3,1,3,70,60,60,60,50.0,60,60,50,70,3,9,7,2,4,1,4
2,6,15,31,2,1,1,3,2.0,-2.0,15000,1,105.0,0,0,0,1,0,0,0,0,0,155,120,3,3,4,1,1.0,1,1,1,2,1,1,2,5,4,5,5,4,1,5,2,4,5,3,4,1,2.0,2.0,3,3,6,4,7,4,0.0,0.0,1,1,15000.0,1,3,1,2,1,0,0,0,0,0,2,7,1965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,2,-2,1,1,2,2,2,3,4,4,4,3,4,4,-8,1,-8,-8,-8,-8,1,5,88,87,80,75,66.0,76,78,89,95,3,12,8,3,2,3,4
2,15,42,73,1,1,1,4,2.0,1978.0,80000,1,270.0,0,1,1,0,0,0,0,0,0,170,130,5,5,5,1,1.0,1,1,1,5,1,1,1,5,4,5,5,4,4,5,5,5,5,4,3,1,2.0,6.0,2,2,5,5,5,3,31.0,1.0,1,1,100000.0,5,3,1,2,1,0,0,0,0,0,1,3,1988.0,1965.0,1988.0,3.0,1.0,1.0,10000.0,1.0,3.0,1.0,1938,1,2,1940,1,1,2,2,2,3,2,4,4,4,4,4,3,3,4,4,-8,-8,4,5,70,70,-2,70,60.0,60,70,65,80,3,6,7,1,4,5,3
1,16,46,77,2,1,1,3,2.0,-2.0,20000,1,80.0,0,0,1,0,0,0,0,0,0,153,130,3,3,2,1,1.0,1,1,1,4,1,2,2,5,3,5,5,4,4,3,4,3,4,4,3,1,2.0,2.0,1,3,5,4,6,4,0.0,0.0,1,1,60000.0,4,3,1,2,1,0,0,0,0,0,0,3,1992.0,1969.0,1992.0,3.0,1.0,1.0,40000.0,3.0,0.0,0.0,1969,1,2,1948,1,1,2,3,2,4,3,4,3,4,3,5,3,2,3,4,2,3,1,5,67,70,69,76,75.0,64,86,82,67,3,9,7,2,4,3,4
2,19,56,90,2,1,0,3,4.0,1977.0,25000,1,120.0,0,0,1,0,0,0,0,0,0,156,105,4,3,3,1,1.0,1,1,1,5,1,1,1,5,4,5,5,4,4,5,3,2,5,4,2,1,2.0,2.0,1,2,5,4,6,3,20.0,1.0,1,1,75000.0,3,4,1,2,1,0,0,0,0,0,1,3,1985.0,1959.0,1985.0,3.0,1.0,1.0,30000.0,1.0,3.0,1.0,-2,3,2,-2,3,1,2,2,1,4,2,4,4,4,2,4,4,2,2,3,2,2,2,4,85,80,90,90,90.0,90,95,90,95,3,17,7,4,4,4,4
1,28,81,122,2,1,-8,7,4.0,1993.0,60000,1,97.0,0,1,1,0,0,0,0,0,0,155,100,4,4,4,2,1.0,3,3,3,3,3,1,2,4,2,2,5,4,3,1,2,5,2,3,3,3,3.0,4.0,3,4,5,4,6,3,20.0,1.0,1,2,112000.0,2,4,1,2,1,0,0,0,0,0,1,3,1999.0,1970.0,1999.0,8.0,1.0,1.0,60000.0,1.0,3.0,1.0,1955,3,7,1957,2,1,1,1,2,3,2,4,3,4,4,4,4,3,3,3,4,4,3,4,80,75,75,80,70.0,75,70,80,80,3,9,7,2,5,5,4
2,28,81,121,2,-8,1,6,3.0,1993.0,14000,4,160.0,0,1,0,0,0,0,0,0,0,175,150,5,5,4,1,1.0,4,4,4,4,4,4,1,5,3,2,3,3,4,5,2,5,3,4,3,3,2.0,2.0,6,4,5,3,5,2,0.0,0.0,1,-1,20000.0,3,2,1,2,1,0,0,0,0,0,2,3,1997.0,1974.0,1997.0,4.0,1.0,1.0,5000.0,3.0,0.0,0.0,1947,4,2,1949,3,1,2,3,3,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,80,50,60,80,70.0,70,50,50,40,3,9,7,2,5,3,5
1,12,32,56,2,1,0,6,4.0,1971.0,30000,1,80.0,0,1,0,0,0,0,0,0,0,158,120,3,4,3,5,1.0,3,2,1,3,1,1,1,5,2,2,5,2,2,5,1,5,5,3,4,1,2.0,2.0,1,4,4,1,6,1,0.0,0.0,1,1,30000.0,1,2,1,2,1,0,0,0,0,0,0,7,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,3,1,-2,1,1,15,2,2,3,-8,3,1,-8,-8,3,3,3,3,3,3,3,3,3,80,60,60,80,60.0,80,80,60,60,3,14,7,4,3,4,4
1,26,75,115,1,1,1,1,5.0,-2.0,-1,1,130.0,0,0,0,1,0,0,0,0,0,155,100,3,4,4,1,1.0,4,1,4,4,2,2,2,5,4,2,4,4,3,4,2,5,5,2,3,1,4.0,5.0,1,2,4,2,5,2,0.0,0.0,1,1,-2.0,2,3,1,2,1,0,0,0,0,0,0,3,1979.0,1959.0,1959.0,1.0,1.0,1.0,-1.0,5.0,0.0,0.0,1948,1,2,1945,1,1,2,2,2,3,2,2,2,2,2,4,3,2,4,2,2,2,1,3,70,40,30,50,40.0,70,60,80,60,3,10,8,2,3,0,4
1,7,18,35,1,4,0,10,4.0,-2.0,60000,1,80.0,0,1,1,0,0,0,0,0,0,170,110,3,5,5,2,1.0,4,1,4,4,4,1,1,5,5,1,5,4,4,5,5,5,1,2,4,3,6.0,5.0,4,2,4,5,4,2,0.0,0.0,1,1,100000.0,2,3,1,2,1,0,0,0,0,0,0,3,1973.0,1952.0,1973.0,10.0,4.0,2.0,40000.0,5.0,0.0,0.0,1927,6,16,1928,4,1,15,2,3,4,2,5,4,-8,-8,5,5,3,3,3,3,-8,2,3,60,60,60,60,60.0,60,60,70,60,3,16,8,4,3,5,4
1,18,54,88,2,1,1,7,4.0,2007.0,-1,1,90.0,0,0,0,0,0,0,0,0,1,150,75,5,5,3,1,1.0,1,1,1,3,5,1,1,3,3,5,5,3,2,1,5,3,1,3,4,2,3.0,3.0,3,2,4,2,6,2,0.0,0.0,1,1,10000.0,3,3,1,2,1,0,0,0,0,0,0,3,2012.0,1988.0,2012.0,6.0,1.0,1.0,10000.0,1.0,3.0,1.0,1964,4,2,1966,6,1,2,2,1,2,2,4,2,1,1,5,1,3,5,4,3,5,1,4,60,60,70,50,80.0,90,70,80,70,3,15,7,4,6,0,5
2,5,8,23,1,1,1,1,5.0,-2.0,0,1,60.0,0,0,0,0,0,0,0,0,1,168,130,4,4,4,1,3.0,1,1,1,5,1,1,1,5,5,5,5,4,5,5,2,5,5,1,1,1,8.0,8.0,6,4,4,3,5,3,0.0,0.0,1,2,0.0,3,2,1,2,1,0,0,0,0,0,1,3,1984.0,1962.0,1984.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,-2,1,2,-2,1,1,2,3,2,4,3,5,5,5,5,5,3,3,3,5,3,3,2,1,90,80,90,90,90.0,80,90,90,90,3,9,8,2,3,1,3
1,19,59,95,2,1,1,4,4.0,-2.0,40000,1,47.7,0,1,1,0,0,0,0,0,0,165,140,5,5,5,1,3.0,2,2,2,4,4,3,1,5,2,4,4,3,2,1,4,3,1,3,3,3,6.0,2.0,3,3,-8,-8,-8,-8,12.0,1.0,1,1,60000.0,3,2,1,2,1,0,0,0,0,0,1,3,2008.0,1976.0,2008.0,8.0,1.0,2.0,20000.0,1.0,2.0,1.0,-2,3,-8,-2,3,1,2,3,3,4,-8,1,1,1,1,5,5,3,5,-8,-8,-8,1,2,70,50,-2,100,-2.0,0,-2,90,100,3,18,7,5,6,5,4
1,5,8,23,1,1,0,10,4.0,2014.0,0,1,40.0,0,0,0,0,0,0,0,0,1,175,100,2,5,3,1,3.0,1,1,1,1,5,1,5,3,1,3,5,5,2,1,5,5,1,1,3,1,8.0,8.0,2,2,2,1,4,1,1.0,2.0,1,2,70000.0,1,2,0,2,1,0,0,0,0,0,0,3,2015.0,1991.0,2015.0,10.0,1.0,1.0,70000.0,1.0,1.0,1.0,1967,3,10,1966,1,1,15,2,1,2,2,1,2,-8,-8,3,3,3,5,3,3,3,2,3,60,60,50,70,50.0,60,60,80,60,3,10,7,2,7,1,4
